ID;createdAt;createdBy;title;prio;descr;miti_id;impact
C10B7BC0-6583-3C91-6587-77A49CD24E3E;2020-01-25;max.mustermann@muster.com;CFR non-compliance;3;Repeated SAL violation on service delivery for two successive quarters;ECCD5E66-5BF5-9AC7-5EA4-5902022388E8;63000
C1163548-09D4-6949-043C-F7661370181C;2021-01-25;max.mustermann@muster.com;Shipment violating export control;2;Recent restructuring might violate CFR code 71;D5B55311-370A-34FB-3F49-4E27008A2F13;74000
C1180B60-3798-8180-9E15-0916689522D6;2019-01-25;max.mustermann@muster.com;CFR non-compliance;1;Recent restructuring might violate CFR code 71;E906EC22-48D8-8764-7B44-BC1F6A6C55D2;97000
C11A83EE-898A-7D5F-04B5-0025AADB600D;2020-01-25;max.mustermann@muster.com;CFR non-compliance;1;Recent restructuring might violate CFR code 71;C09A6348-35F5-6B56-261E-AC1B809F911C;24000
C13736D7-81CA-0F29-1966-24437A60541D;2020-01-25;max.mustermann@muster.com;SLA violation with possible termination cause;1;Repeated SAL violation on service delivery for two successive quarters;C7B42D5B-04D4-458A-4425-CD50D2AB306F;16000
C1464F16-91EB-9DA5-8EA9-78FCD22B637D;2019-01-25;max.mustermann@muster.com;Shipment violating export control;1;Repeated SAL violation on service delivery for two successive quarters;4D022731-515C-244B-54E7-66BF2B008E8;82000
C1684A01-5EE5-8A39-0657-7F5B92D820DC;2020-01-25;max.mustermann@muster.com;CFR non-compliance;3;Repeated SAL violation on service delivery for two successive quarters;01F8AFB6-5A08-5C3F-4A80-BED43ADF8C40;84000
C16921E2-2F08-0E9D-66AB-38BA304B18DE;2021-01-25;max.mustermann@muster.com;Shipment violating export control;3;Repeated SAL violation on service delivery for two successive quarters;471FEE48-8BDC-8A53-5AF4-BD7CEE96697F;91000
C172FA02-1300-07E2-7BD7-899B820D5AB4;2021-01-25;max.mustermann@muster.com;CFR non-compliance;1;Recent restructuring might violate CFR code 71;86798C7D-A240-5AE9-21D8-A0C24C5895FA;55000
C17E0067-7A3E-4D41-419C-42A7EFED66EE;2019-01-25;max.mustermann@muster.com;SLA violation with possible termination cause;2;Repeated SAL violation on service delivery for two successive quarters;7B008F54-18A4-81DA-4D5D-690B700568A8;25000
C18AEE5D-7B2A-2260-21B6-6A5B90F96373;2020-01-25;max.mustermann@muster.com;SLA violation with possible termination cause;2;Recent restructuring might violate CFR code 71;A73644A8-969E-6AF4-09E5-30D334F87CA7;28000
C1AA8999-64BA-14F8-7F1B-5174D9EE7085;2021-01-25;max.mustermann@muster.com;CFR non-compliance;1;Recent restructuring might violate CFR code 71;06DFEC44-1C75-8DA9-474F-94B5F0CC4F97;41000
C1C36A3E-94C5-67A1-9E3B-B2AA85D04AB4;2020-01-25;max.mustermann@muster.com;SLA violation with possible termination cause;1;Recent restructuring might violate CFR code 71;F55828FB-9493-82AD-82FB-442D655D6A54;42000
C20863CD-A252-A649-74E2-AD31FCB91F8D;2019-01-25;max.mustermann@muster.com;CFR non-compliance;1;Repeated SAL violation on service delivery for two successive quarters;D128C243-9438-3C44-7697-1EF9AB8C7876;61000
C221579A-4745-85ED-52EE-07465B109167;2019-01-25;max.mustermann@muster.com;SLA violation with possible termination cause;1;Violation of export and trade control with unauthorized downloads;C0DA0CBE-53E0-090A-4021-55E77A605A8B;75000
C223BBE4-4DE4-31C8-7149-B295DB12907C;2021-01-25;max.mustermann@muster.com;SLA violation with possible termination cause;2;Recent restructuring might violate CFR code 71;29BAEB46-4136-17ED-A66D-B9106AD58D5A;60000
C25AB092-4D63-1ECF-4420-9EBA96472A44;2019-01-25;max.mustermann@muster.com;SLA violation with possible termination cause;2;Repeated SAL violation on service delivery for two successive quarters;41F13797-7A03-8B1A-5419-0027521D9AED;41000
C2620E9C-79A2-051B-88C9-0B59E246A3F7;2019-01-25;max.mustermann@muster.com;CFR non-compliance;2;Recent restructuring might violate CFR code 71;541BEE7A-7B5E-00FA-694F-A6F923935D9D;79000
C262D02C-38D1-8D5C-6A50-597B8553303A;2021-01-25;max.mustermann@muster.com;CFR non-compliance;1;Recent restructuring might violate CFR code 71;E3747B19-9DE1-97B9-361D-DFE68964A038;45000
C2677375-76B4-7470-640A-CB7378D111D1;2019-01-25;max.mustermann@muster.com;CFR non-compliance;1;Recent restructuring might violate CFR code 71;92F4D36B-55F7-3AEA-1849-214ED4C0A78E;61000
C26C3AE1-1591-8D12-5501-AC8293D92DA2;2021-01-25;max.mustermann@muster.com;CFR non-compliance;2;Violation of export and trade control with unauthorized downloads;7DCE4374-1DEA-6B7D-0074-9DB32E9E69A8;83000
C2B75E3E-8D9B-491C-64E3-4CF943865BE6;2020-01-25;max.mustermann@muster.com;CFR non-compliance;3;Recent restructuring might violate CFR code 71;4FDBE8C3-3D79-02E9-4AA9-79A10EC0D48;17000
C2C842A0-4797-1211-250B-77DE2C3E8353;2019-01-25;max.mustermann@muster.com;Shipment violating export control;1;Recent restructuring might violate CFR code 71;F75B539B-923E-55FF-99A0-9F997997A487;29000
C2C9F307-4EA5-5E4A-8C72-13F8A3099BB2;2021-01-25;max.mustermann@muster.com;SLA violation with possible termination cause;3;Recent restructuring might violate CFR code 71;3A2C4CF3-9D11-4B9D-999A-82D610732360;33000
C2D2A042-5528-3CB2-4287-57111FAC4EFF;2021-01-25;max.mustermann@muster.com;SLA violation with possible termination cause;3;Violation of export and trade control with unauthorized downloads;CD29F6DA-78BB-0D1D-A3F7-9AED2DE9469C;51000
C2DD5B92-8E02-1061-3873-4725639C787B;2020-01-25;max.mustermann@muster.com;Shipment violating export control;1;Repeated SAL violation on service delivery for two successive quarters;700B37DF-8EA4-784E-2E10-6A294B1243F7;81000
C305BBEA-4E7E-09F2-4ABB-1B2A83093663;2020-01-25;max.mustermann@muster.com;CFR non-compliance;1;Violation of export and trade control with unauthorized downloads;F0E778F9-7743-5472-8A33-6269D95E2594;47000
C3064A37-2139-842E-08BF-EE707580A06B;2019-01-25;max.mustermann@muster.com;CFR non-compliance;2;Recent restructuring might violate CFR code 71;39F98152-4676-9E66-A0C2-F3EC04C29F9D;60000
C323E06A-0617-5088-830C-79DDEABC6154;2021-01-25;max.mustermann@muster.com;CFR non-compliance;1;Violation of export and trade control with unauthorized downloads;41265EC0-25E8-79F5-280B-A86891AE7C4D;92000
C332B42C-6028-A419-0B7F-C5C677F985A8;2019-01-25;max.mustermann@muster.com;CFR non-compliance;3;Recent restructuring might violate CFR code 71;2A404527-A6D4-1270-97AA-77A31FA59E06;66000
C34BE85F-25B8-6EF6-183B-CCA26FB391BF;2020-01-25;max.mustermann@muster.com;SLA violation with possible termination cause;2;Repeated SAL violation on service delivery for two successive quarters;F164E952-02BD-859D-1F2D-3172D4FC1434;71000
C35AEA49-777E-4978-5B66-D768222C37F9;2020-01-25;max.mustermann@muster.com;Shipment violating export control;3;Violation of export and trade control with unauthorized downloads;C363988D-4DA4-5CED-1F46-093E9E6745A7;94000
C369A667-82E4-6D9A-8662-3268BE9B466C;2019-01-25;max.mustermann@muster.com;CFR non-compliance;2;Repeated SAL violation on service delivery for two successive quarters;FD4D35C3-682A-62DA-8636-87848CEC3D66;41000
C383A0D0-2660-64D5-724A-65A77D306C79;2019-01-25;max.mustermann@muster.com;CFR non-compliance;2;Repeated SAL violation on service delivery for two successive quarters;79DF916F-A491-97AC-339E-485D23E8D09;26000
C39E8403-1077-A39D-950B-31DAB51A7BEE;2019-01-25;max.mustermann@muster.com;Shipment violating export control;2;Repeated SAL violation on service delivery for two successive quarters;BB7C961B-568A-3378-2206-F79BF9E91855;76000
C3A98E6E-0F96-67CD-4865-B7F7C9D474CF;2021-01-25;max.mustermann@muster.com;Shipment violating export control;2;Violation of export and trade control with unauthorized downloads;523F63B4-520E-026F-A2F5-71CBAB0383FF;24000
C3BDC532-2747-1EF1-6F88-D28D09774EC0;2021-01-25;max.mustermann@muster.com;CFR non-compliance;3;Repeated SAL violation on service delivery for two successive quarters;491371E2-7B56-9B32-540D-206806D29B11;62000
C3E39CB9-249D-03D3-64DC-326E951D0664;2020-01-25;max.mustermann@muster.com;SLA violation with possible termination cause;3;Repeated SAL violation on service delivery for two successive quarters;C65A5BD4-0B1E-4F63-32B2-46AB50D96F62;70000
C42687DB-7869-A70B-88C8-15F620E634B7;2020-01-25;max.mustermann@muster.com;Shipment violating export control;2;Violation of export and trade control with unauthorized downloads;030BE8C5-5739-7549-5E6B-D84BBC0A584F;15000
C426E7E6-7EC2-4C10-03CE-76092DEA4D97;2021-01-25;max.mustermann@muster.com;CFR non-compliance;1;Recent restructuring might violate CFR code 71;820216A5-5150-71AE-9B05-37C2E1902CC3;91000
C427A918-2668-08D1-30D4-3C0F5FEA7813;2021-01-25;max.mustermann@muster.com;CFR non-compliance;2;Recent restructuring might violate CFR code 71;3FE6A403-A18A-437B-205A-5C90A65A7B58;62000
C468EED2-85F9-5AB1-6AD0-48751227843E;2019-01-25;max.mustermann@muster.com;CFR non-compliance;3;Repeated SAL violation on service delivery for two successive quarters;DA622D15-2653-5594-7832-F1C00C927077;99000
C472E107-8374-8C19-9780-221944F602B2;2019-01-25;max.mustermann@muster.com;SLA violation with possible termination cause;2;Repeated SAL violation on service delivery for two successive quarters;8B30ACEE-8B89-63E8-3AC6-9D66813A2BDF;35000
C47868B1-6584-6DA5-8E79-7A8ACBE480C3;2021-01-25;max.mustermann@muster.com;CFR non-compliance;1;Recent restructuring might violate CFR code 71;D8696E79-7D7A-1D21-5349-8906A2B81920;70000
C49DD999-7546-24AA-679A-00F24E9F550C;2021-01-25;max.mustermann@muster.com;CFR non-compliance;2;Violation of export and trade control with unauthorized downloads;A91FDE78-43BF-8833-45BE-3EDDDCE43209;18000
C4A5ED35-A181-72B0-570F-DC3A694A0645;2019-01-25;max.mustermann@muster.com;Shipment violating export control;1;Recent restructuring might violate CFR code 71;564182A4-7891-96D8-6E10-755736465FF4;65000
C523D809-23CB-9A86-8BE1-2DC7D84A0C93;2021-01-25;max.mustermann@muster.com;Shipment violating export control;3;Repeated SAL violation on service delivery for two successive quarters;4FDF9A92-736E-936B-440B-8E2B0FCD7131;70000
C530994D-63F6-05E4-7F3C-59B77D6545D4;2019-01-25;max.mustermann@muster.com;Shipment violating export control;1;Recent restructuring might violate CFR code 71;C8405372-29E9-66AE-20A5-812E8674A5C;98000
C578AF9E-9866-2AA5-0589-2E61E83C571A;2019-01-25;max.mustermann@muster.com;SLA violation with possible termination cause;3;Violation of export and trade control with unauthorized downloads;E8390777-32A7-6C46-A6C0-E174B280330A;63000
C57C2E29-7BEC-10FE-0578-C000818826C9;2021-01-25;max.mustermann@muster.com;CFR non-compliance;2;Violation of export and trade control with unauthorized downloads;85A2DD5B-9EB4-758F-575E-804035974CB1;61000
C58BDC15-6C24-0BC3-3FF2-9E67B8EB5779;2020-01-25;max.mustermann@muster.com;SLA violation with possible termination cause;1;Violation of export and trade control with unauthorized downloads;77305D66-6482-5A6A-3C20-752B258E4532;74000
C5982954-7137-28B9-133A-4EC172990882;2021-01-25;max.mustermann@muster.com;SLA violation with possible termination cause;1;Repeated SAL violation on service delivery for two successive quarters;307B548E-7F5B-6D7F-31C1-35C7AD25A1EA;83000
C5B692F1-1302-66A1-566F-921D1D4639AD;2020-01-25;max.mustermann@muster.com;Shipment violating export control;3;Repeated SAL violation on service delivery for two successive quarters;3823CB81-545D-66A1-7665-CBE2A4FD2781;36000
C5BD38F6-44FF-4895-87AF-E9C2AA729D9F;2019-01-25;max.mustermann@muster.com;Shipment violating export control;2;Violation of export and trade control with unauthorized downloads;55D373C5-36D5-21AB-63BE-D0392C6D719E;93000
C5EB5B6A-5A71-3321-7A8E-E72AEF6508AE;2020-01-25;max.mustermann@muster.com;SLA violation with possible termination cause;1;Recent restructuring might violate CFR code 71;DDCBE354-88BB-2B72-2C70-8ACC5DB7A2F3;44000
C603E9B2-19D8-1781-95B8-CB44F8978011;2021-01-25;max.mustermann@muster.com;Shipment violating export control;2;Repeated SAL violation on service delivery for two successive quarters;2E4434E6-3821-89DC-7E2A-8E148B044FB7;48000
C611367D-A2F8-78D6-7B6F-BD0071AE7792;2021-01-25;max.mustermann@muster.com;CFR non-compliance;2;Repeated SAL violation on service delivery for two successive quarters;7D047F76-A283-3C35-6E50-6793DAF22A2;42000
C630356F-5251-A045-6064-037CD71B5BDB;2019-01-25;max.mustermann@muster.com;Shipment violating export control;1;Recent restructuring might violate CFR code 71;39BAC6B8-1638-8022-1AB7-1652ADF81165;81000
C66C1703-42A6-3305-661B-00857BDE330C;2019-01-25;max.mustermann@muster.com;CFR non-compliance;3;Repeated SAL violation on service delivery for two successive quarters;147F61F6-516C-621C-32F4-5C840C0F82B2;11000
C6754445-3EF0-484E-2848-79B2AE6776C9;2021-01-25;max.mustermann@muster.com;SLA violation with possible termination cause;1;Repeated SAL violation on service delivery for two successive quarters;A0ADD758-2727-A107-3008-385CDBF716D;27000
C67E2413-7927-6933-5F59-CC6B0A8E3EAE;2019-01-25;max.mustermann@muster.com;Shipment violating export control;1;Recent restructuring might violate CFR code 71;B448E963-1910-691A-110B-4AA459F219E2;82000
C67E5E6C-216B-A0AA-7530-696704D694A8;2019-01-25;max.mustermann@muster.com;CFR non-compliance;1;Repeated SAL violation on service delivery for two successive quarters;36FC9AF0-1C87-1B7B-3030-646213C6A263;99000
C685AB4E-2087-90A3-64F8-BF3D24F984D7;2021-01-25;max.mustermann@muster.com;SLA violation with possible termination cause;1;Repeated SAL violation on service delivery for two successive quarters;723F0393-8EDB-195D-901B-333FF7C34847;64000
C6865B93-83E6-6E2D-913F-54DB084A2B81;2019-01-25;max.mustermann@muster.com;Shipment violating export control;2;Repeated SAL violation on service delivery for two successive quarters;3506FE6F-77B1-039A-06BA-53C850E9563;91000
C69097BE-1C0A-1AEF-5313-090CBF442D0B;2019-01-25;max.mustermann@muster.com;Shipment violating export control;1;Recent restructuring might violate CFR code 71;EAF3A9E8-07D6-0EDB-78D8-00381E5C1E49;42000
C699C060-4029-8276-437D-D39CCD521AE4;2019-01-25;max.mustermann@muster.com;Shipment violating export control;3;Recent restructuring might violate CFR code 71;92CB114D-5CCD-A34E-8285-9820B9653CA7;16000
C699D195-54ED-4C21-82D8-BC52F3071BA2;2020-01-25;max.mustermann@muster.com;Shipment violating export control;2;Repeated SAL violation on service delivery for two successive quarters;3D53F7D6-2944-585E-76F8-674D65F07D6;15000
C6D9AA6D-46DE-38E4-7127-3DB051C01B95;2019-01-25;max.mustermann@muster.com;SLA violation with possible termination cause;2;Repeated SAL violation on service delivery for two successive quarters;B979E8EC-A3BC-6D4F-0820-6CBC646C1023;34000
C71BB6CF-9539-7530-2845-634E6AB67B86;2019-01-25;max.mustermann@muster.com;CFR non-compliance;3;Violation of export and trade control with unauthorized downloads;DC12CC79-6D29-8413-8E9C-3B4AECCD5C2D;58000
C73223C8-2A9D-3513-9F12-D9B04E066A0E;2019-01-25;max.mustermann@muster.com;CFR non-compliance;1;Violation of export and trade control with unauthorized downloads;2FB4DD4B-A1AD-1114-547A-50DB12833515;46000
C78F0C48-308D-5429-A11B-4DE1938556DA;2019-01-25;max.mustermann@muster.com;Shipment violating export control;3;Recent restructuring might violate CFR code 71;BBEE9483-71D2-4092-7669-5749BBC155B;25000
C7D5B3DB-9F39-9E5D-33BA-0C1A686F7DB8;2020-01-25;max.mustermann@muster.com;Shipment violating export control;3;Repeated SAL violation on service delivery for two successive quarters;DF1669B3-0566-312D-4DED-24798E588BF0;64000
C81DFFF4-416A-05B8-A248-4D77A9B45A07;2019-01-25;max.mustermann@muster.com;Shipment violating export control;1;Recent restructuring might violate CFR code 71;D705AFC4-5619-4067-61DA-5B827E9B6076;61000
C8494D6A-1979-019C-482C-D27A71CD1A09;2020-01-25;max.mustermann@muster.com;SLA violation with possible termination cause;2;Repeated SAL violation on service delivery for two successive quarters;B4590BEC-19DE-0B3D-2A3D-C6AE284057F2;50000
C87E646D-A5B8-49E7-A3CA-C39318F15949;2021-01-25;max.mustermann@muster.com;SLA violation with possible termination cause;2;Violation of export and trade control with unauthorized downloads;0828E7F1-26FF-77A4-42B4-572715B38671;74000
C891EEF4-600C-419C-8F64-387681EC8D24;2021-01-25;max.mustermann@muster.com;Shipment violating export control;3;Recent restructuring might violate CFR code 71;A080933B-3AFC-2112-9C07-1722985D3A25;88000
C8B88A6A-3E40-4F56-A01C-4CFAB2CE2544;2021-01-25;max.mustermann@muster.com;Shipment violating export control;1;Recent restructuring might violate CFR code 71;C4DCCC6B-3D3C-6829-6A82-919256F922B0;59000
C8EC0AB7-7164-A1B4-6FC3-4B7BA2D22DB0;2019-01-25;max.mustermann@muster.com;Shipment violating export control;2;Recent restructuring might violate CFR code 71;6865C60B-4736-029A-703C-52DFFFFF97EB;25000
C904E551-1567-29E1-7F0D-DB0BC9CA6331;2021-01-25;max.mustermann@muster.com;SLA violation with possible termination cause;1;Violation of export and trade control with unauthorized downloads;828D56B3-381A-7415-9B03-CBA4EE6B8F30;30000
C925341D-634F-9F7D-0E36-033CACB73709;2021-01-25;max.mustermann@muster.com;Shipment violating export control;1;Repeated SAL violation on service delivery for two successive quarters;1939FD66-4293-7DC2-8E2B-0D8A1D0A7AD7;86000
C93887A1-5F06-8F6C-6388-4EEA50838580;2021-01-25;max.mustermann@muster.com;Shipment violating export control;1;Violation of export and trade control with unauthorized downloads;6065BA9B-39F5-36FF-988E-778FFBEC6631;17000
C943AF95-20FC-41BB-61A5-DF3B163E2857;2021-01-25;max.mustermann@muster.com;CFR non-compliance;1;Violation of export and trade control with unauthorized downloads;A7F32FBA-957F-18A9-95FF-94EA5E6D256;32000
C94805F8-7788-6068-2350-39DE703B046A;2019-01-25;max.mustermann@muster.com;Shipment violating export control;1;Repeated SAL violation on service delivery for two successive quarters;4E5BC035-0AAC-8FAB-698E-C1547F6F93D1;11000
C9837E98-3712-8843-3AE4-70241CA353C8;2020-01-25;max.mustermann@muster.com;SLA violation with possible termination cause;1;Recent restructuring might violate CFR code 71;AB298C93-A210-0883-0911-EF39650D38A8;71000
C98558D7-4895-3851-A60B-1E45B6FE098C;2019-01-25;max.mustermann@muster.com;CFR non-compliance;3;Recent restructuring might violate CFR code 71;6D64A5F4-4484-6132-A665-68A6D6A79ADF;16000
C98FCB65-1385-9F2A-090F-5555E1BB01E3;2021-01-25;max.mustermann@muster.com;SLA violation with possible termination cause;2;Violation of export and trade control with unauthorized downloads;9A64F39B-6B95-5948-7B6A-E97555BF2D48;69000
C99F33E5-3685-87D3-7B73-F6FBBF6E4D75;2019-01-25;max.mustermann@muster.com;CFR non-compliance;2;Violation of export and trade control with unauthorized downloads;897911EC-6F29-8F9A-6B76-BBE5EAD23AA0;34000
C9A1B150-6849-18ED-4A1B-79FB0A2D4FAF;2019-01-25;max.mustermann@muster.com;Shipment violating export control;3;Repeated SAL violation on service delivery for two successive quarters;6F8F93BA-A195-9516-47F6-78A716C79F31;45000
C9D9B493-A35E-051A-6AC6-7953AC9A475E;2019-01-25;max.mustermann@muster.com;Shipment violating export control;3;Violation of export and trade control with unauthorized downloads;698AE4DC-864A-1897-752A-A75275EC5615;92000
CA049381-43DE-24FA-040D-275E311B3702;2021-01-25;max.mustermann@muster.com;Shipment violating export control;2;Recent restructuring might violate CFR code 71;9F4CAB93-487E-53BD-853C-E3A374C08AF0;58000
CA3D9F61-7E07-29A4-3A6E-FE519F159752;2019-01-25;max.mustermann@muster.com;SLA violation with possible termination cause;2;Repeated SAL violation on service delivery for two successive quarters;B40C6DEF-33D4-8046-2643-728FCC2A2C30;72000
CA460BF8-3776-4ABB-23F2-5B354FBE2B4A;2020-01-25;max.mustermann@muster.com;SLA violation with possible termination cause;2;Violation of export and trade control with unauthorized downloads;B97D54AA-5D56-27E3-31B9-D16DF58389AF;71000
CA4CCDD0-4123-2678-49B0-5BEB602B746D;2019-01-25;max.mustermann@muster.com;Shipment violating export control;3;Violation of export and trade control with unauthorized downloads;EEA290BF-1236-9DBB-6FF4-D72768768240;18000
CA817A05-31EA-9AA5-19F9-AC2787F9647C;2021-01-25;max.mustermann@muster.com;CFR non-compliance;3;Recent restructuring might violate CFR code 71;9E3D4B90-901A-0E30-02E1-8FCC99E947E4;82000
CA8FA503-6E8B-0850-7D53-3E852CD55EB2;2021-01-25;max.mustermann@muster.com;Shipment violating export control;3;Repeated SAL violation on service delivery for two successive quarters;16A1C728-7176-A446-5E6B-70C49384880C;64000
CAC32A70-0B00-4CCC-192D-477DD2B87025;2020-01-25;max.mustermann@muster.com;Shipment violating export control;2;Repeated SAL violation on service delivery for two successive quarters;0D7485EC-5029-0114-0814-8FCC82B79885;100000
CAD002DD-4D37-2C6A-3061-B20748734C00;2020-01-25;max.mustermann@muster.com;SLA violation with possible termination cause;2;Repeated SAL violation on service delivery for two successive quarters;99DEA2A5-3ED8-0E4F-82A3-AFCBD72E1E55;58000
CADECAB2-05E5-6B68-5EE1-08E0850E585D;2020-01-25;max.mustermann@muster.com;SLA violation with possible termination cause;2;Recent restructuring might violate CFR code 71;BF23F39D-6C42-3470-7108-C73C3C032D60;29000
CAEC04E5-9E23-13E4-9ECB-B8AEC3358D7B;2021-01-25;max.mustermann@muster.com;CFR non-compliance;1;Recent restructuring might violate CFR code 71;F9A6D501-0237-4CE9-9B4F-7340E2359446;57000
CB051E93-1662-998A-85AF-29AAB70096B9;2020-01-25;max.mustermann@muster.com;Shipment violating export control;2;Recent restructuring might violate CFR code 71;8FFE7F41-9E2F-3EC8-71F4-8B3E290661E7;33000
CB055BD4-3D4B-3828-84F3-641683093098;2021-01-25;max.mustermann@muster.com;CFR non-compliance;3;Repeated SAL violation on service delivery for two successive quarters;25AE85D3-7BD6-2F02-7AF3-6C506FC07A0B;40000
CB982663-7E09-53CA-9828-9296AF0701DF;2020-01-25;max.mustermann@muster.com;SLA violation with possible termination cause;2;Repeated SAL violation on service delivery for two successive quarters;E5C00A01-61FB-71D9-6FFF-97DE621B980E;96000
CBAC51E1-2DD1-4DCC-88B8-7F0B46920A12;2021-01-25;max.mustermann@muster.com;CFR non-compliance;1;Repeated SAL violation on service delivery for two successive quarters;ED280607-7CF1-8C1B-0620-2582E7697C00;38000
CBBBAEA6-8D1F-8AB3-5DC0-A9B4B53617FD;2019-01-25;max.mustermann@muster.com;Shipment violating export control;3;Violation of export and trade control with unauthorized downloads;F0137A67-1584-4C7D-8604-BAC474BB7074;96000
CBC3F568-9072-0004-6A44-E1E081B80BB3;2020-01-25;max.mustermann@muster.com;Shipment violating export control;3;Recent restructuring might violate CFR code 71;4BEF32FA-287E-1B60-7F86-4B5D5E1C66DD;80000
CBD33173-3BC0-34AD-7153-E605B5C34B09;2021-01-25;max.mustermann@muster.com;SLA violation with possible termination cause;3;Repeated SAL violation on service delivery for two successive quarters;A5CE7E5B-93F2-65E4-4FFA-C221F26C790F;79000
CBEA97E2-3CF0-31BA-9E5A-3A1D710A4713;2020-01-25;max.mustermann@muster.com;Shipment violating export control;3;Violation of export and trade control with unauthorized downloads;976ACC21-0F08-826D-67B5-D5D16D806684;16000
CBFB117C-7B3B-96AE-73C6-579A283F924D;2021-01-25;max.mustermann@muster.com;CFR non-compliance;3;Recent restructuring might violate CFR code 71;FD55526F-1CF2-A359-16CC-2C05E5375CCB;31000
CBFE4FF1-4263-07A7-6228-A828DDB891D5;2020-01-25;max.mustermann@muster.com;SLA violation with possible termination cause;3;Repeated SAL violation on service delivery for two successive quarters;962F1EFC-634C-44E4-5068-5A0E914B66C9;91000
CBFECA6E-6933-9A99-7617-6F16D86D8199;2019-01-25;max.mustermann@muster.com;SLA violation with possible termination cause;3;Repeated SAL violation on service delivery for two successive quarters;B65F8251-5976-19C6-94EF-63005C8D99F;29000
CC19CCD9-0DA6-5B7D-056C-10D6DDA01F7B;2021-01-25;max.mustermann@muster.com;CFR non-compliance;2;Violation of export and trade control with unauthorized downloads;E070B1BF-4C27-2DFB-44B9-35FA0BFA44DA;96000
CC1CD79B-804C-6415-29B4-93AFC1D94720;2019-01-25;max.mustermann@muster.com;Shipment violating export control;3;Repeated SAL violation on service delivery for two successive quarters;A26B4E9F-6747-4AA5-1832-FA86226B46B6;45000
CC255248-8D25-1ABD-8C1F-9569F5831110;2019-01-25;max.mustermann@muster.com;SLA violation with possible termination cause;1;Violation of export and trade control with unauthorized downloads;06F6AF11-9B7A-98A3-6E9E-78DA4C2B3F6F;84000
CC303AD1-0616-5B08-8B82-A46ABBAA70F7;2021-01-25;max.mustermann@muster.com;SLA violation with possible termination cause;2;Repeated SAL violation on service delivery for two successive quarters;10232AEE-52D5-4FBB-549C-6619F9BD46AD;42000
CC329BDB-A4F5-2223-8BFE-6B441B500277;2021-01-25;max.mustermann@muster.com;SLA violation with possible termination cause;3;Recent restructuring might violate CFR code 71;F792FABE-46AE-732C-9E76-0425B4821D37;56000
CC470B6D-804F-241E-7A04-D4D749C98F89;2020-01-25;max.mustermann@muster.com;CFR non-compliance;2;Recent restructuring might violate CFR code 71;F506BDF8-48E8-851E-4A4C-CB8B39176F65;23000
CC5B596D-067B-26D7-7879-8D17564B1523;2019-01-25;max.mustermann@muster.com;CFR non-compliance;3;Violation of export and trade control with unauthorized downloads;8E5184F7-4EA3-23D2-2CC8-2497D6DB2BDE;91000
CC631C83-A273-94EA-6884-D27438560ABD;2019-01-25;max.mustermann@muster.com;Shipment violating export control;3;Recent restructuring might violate CFR code 71;A2CCF24E-824F-6F34-65E6-EE891B8B824A;27000
CC6F3EAF-08E6-A1CA-2F32-E5AE8FB110D8;2019-01-25;max.mustermann@muster.com;SLA violation with possible termination cause;1;Repeated SAL violation on service delivery for two successive quarters;9194F13D-7237-4637-4B7B-E76A8F4B97AC;56000
CC759FFD-1AFD-A3B5-63D0-6F24DE4E1FA6;2019-01-25;max.mustermann@muster.com;SLA violation with possible termination cause;1;Violation of export and trade control with unauthorized downloads;47499DBD-4D9B-3CAC-7866-4BE7BDDC7D75;50000
CC83F586-98E9-6D0C-5EE7-C1E944A020D5;2019-01-25;max.mustermann@muster.com;SLA violation with possible termination cause;1;Violation of export and trade control with unauthorized downloads;5901FCDA-6EAD-5DD0-6141-5ADBD6C345A9;71000
CC92C3AB-032D-6357-655B-061F2C5D6148;2021-01-25;max.mustermann@muster.com;Shipment violating export control;3;Recent restructuring might violate CFR code 71;3EB199A6-1DC1-7817-0390-689DA62E680B;21000
CCAB7078-421E-5267-6FF0-01C3C47A5D20;2020-01-25;max.mustermann@muster.com;Shipment violating export control;2;Violation of export and trade control with unauthorized downloads;6BEA997D-0751-560B-2A8F-ABC103FA1E2A;52000
CCAB9B8E-312B-5E1A-396B-CE1EDEDB2A34;2020-01-25;max.mustermann@muster.com;Shipment violating export control;2;Recent restructuring might violate CFR code 71;7C47839D-7004-17C2-5307-9924954E9F2C;97000
CCB12215-2124-14AC-1E61-311370FE4D36;2019-01-25;max.mustermann@muster.com;Shipment violating export control;1;Recent restructuring might violate CFR code 71;8466D883-6281-5D3B-A0E0-53D99D3C79E5;38000
CCB5C4B7-A721-2DEC-281B-53CE7C882D8A;2020-01-25;max.mustermann@muster.com;Shipment violating export control;2;Recent restructuring might violate CFR code 71;A4A5C5E0-4426-473F-0FF9-5063390D2655;62000
CD2C7030-8EB1-3EEB-2E29-2AA16F9B6FD8;2019-01-25;max.mustermann@muster.com;CFR non-compliance;3;Violation of export and trade control with unauthorized downloads;7BC0D5A9-3345-6EEF-683D-10C6D9CC3FC1;83000
CD6C45B1-1DBF-97DE-12B3-9DB616A89804;2019-01-25;max.mustermann@muster.com;SLA violation with possible termination cause;1;Violation of export and trade control with unauthorized downloads;691E8451-7D0F-4DF6-3B15-B1D710A04A43;74000
